;reportingDate;productName;dealName;sti1;businessLine;productLine;region;country;signingDate;settlementDate;tradeDate;maturityDate;borrowerId;borrowerName;currency;finalAllocationDeal;finalTakeDeal;ccyFinalTakeDeal;currentCommitment;productVolume;ccyProductVolume;bestEffortDeal;rwaSpot;rwaHtm;rwaRelease;ccyRwa;totalPremium;investorId;investorName;borker;upfrontFees;upfrontFeesSkim;ccyFees;rationale;tradePrice;investorType;wal;netMargin;grossMargin;eva
206;30/11/2023;secondary;Floor environmental Mrs.;8531;clf;real estate;emea;Austria;04/12/2023;01/12/2023;02/12/2023;04/12/2023;3931319848;Jackson-Morrison;eur;34090441;38166202;eur;34090441;34090441;gbp;38166202;10227132.299999999;8522610.25;8522610.25;eur;185;31289512;Player put return manage focus.;Mouth close put crime.;205;223;eur;Bed science board.;74;scg;10;127;155;32
207;30/11/2023;cds;May visit behind cup.;7329;era;real estate;emea;Nauru;01/12/2023;30/11/2023;01/12/2023;01/12/2023;8226024670;Lewis, Ruiz and Moody;gbp;43474799;43474799;usd;43474799;43474799;gbp;11702802;13042439.7;10868699.75;10868699.75;gbp;22;3214928007;Call whole reason cut.;Note forward thing figure wonder.;250;171;gbp;Serious model.;82;scg;7;132;132;158
208;30/11/2023;secondary;Step of relationship space.;6853;clf;midCap;apac;Turkmenistan;06/12/2023;05/12/2023;10/12/2023;10/12/2023;5056749527;Mora Group;eur;57340105;62930708;usd;14517746;14517746;gbp;62930708;17202031.5;14335026.25;3629436.5;eur;166;8740522753;West because if mean he shoulder.;Step lose whose theory most easy.;217;99;usd;His wall whose.;55;bcg;9;119;119;159
209;30/11/2023;securitization;True market write water road.;506;era;gcf;apac;Faroe Islands;09/12/2023;01/12/2023;01/12/2023;09/12/2023;2555105043;Anderson-Kim;usd;30785183;79778559;usd;30785183;30785183;eur;30838938;9235554.9;7696295.75;7696295.75;usd;213;5183481051;Human fall tax far cup.;Pressure fill interest example.;88;83;gbp;Message these own.;44;ecg;8;122;245;239
210;30/11/2023;securitization;Her later want management couple.;3967;era;oil&gas;americas;Montenegro;05/12/2023;02/12/2023;09/12/2023;04/12/2023;9296721794;Oconnell PLC;gbp;32710106;62142891;usd;32710106;32710106;gbp;61634129;9813031.799999999;8177526.5;8177526.5;gbp;156;339697423;Wrong want pressure on another.;Offer so difference decision.;155;98;gbp;Cultural century.;83;ecg;9;210;210;204
211;30/11/2023;securitization;That story would Republican.;6316;clf;real estate;apac;Congo;10/12/2023;08/12/2023;08/12/2023;08/12/2023;9017531009;Mckenzie, Saunders and Cole;eur;38130635;38130635;eur;38130635;13664191;eur;12468166;11439190.5;9532658.75;3416047.75;eur;19;72333613;Letter month director PM.;Glass time write but.;64;58;gbp;Discussion Mr.;88;scg;10;180;180;121
212;30/11/2023;secondary;City up foot live over she.;2952;clf;tmt;apac;Faroe Islands;10/12/2023;05/12/2023;07/12/2023;07/12/2023;7259282146;Rose, Jackson and Dixon;usd;87083539;87083539;gbp;57068383;40221386;eur;44026396;26125061.7;21770884.75;10055346.5;usd;233;764813520;Security early meeting news.;Care police resource bring.;60;120;gbp;Degree one place.;57;scg;3;214;214;124
213;30/11/2023;cds;Own leave sit small industry.;8101;era;tmt;emea;India;04/12/2023;30/11/2023;01/12/2023;10/12/2023;1903469896;Wood, Evans and Martin;usd;98862439;98862439;gbp;57133653;57133653;usd;68027887;29658731.7;24715609.75;14283413.25;usd;200;5515157706;Determine because level.;Car friend hotel.;64;65;usd;Kid away draw treat.;58;scg;8;94;169;139
214;30/11/2023;cds;Spring become know if line call.;8623;clf;aviation;apac;Jamaica;01/12/2023;30/11/2023;08/12/2023;06/12/2023;5551919250;Ramsey PLC;gbp;69125503;69125503;eur;39238334;20676871;gbp;48208197;20737650.9;17281375.75;5169217.75;gbp;25;6088999154;Ten future let major school eye.;With let out one glass.;161;87;eur;Protect development.;57;ecg;7;165;165;87
215;30/11/2023;securitization;Truth trial book trial.;6802;era;gcf;apac;Cameroon;30/11/2023;30/11/2023;03/12/2023;10/12/2023;5145349802;Ayala Ltd;usd;78354887;78354887;eur;43821460;43821460;usd;57411604;23506466.099999998;19588721.75;10955365.0;usd;99;8784770290;Such early up first particularly.;Then away lawyer learn take.;101;157;usd;Race perform.;39;bcg;4;211;217;234
216;30/11/2023;cds;Mother democratic occur contain.;4183;clf;infra;americas;Uzbekistan;01/12/2023;30/11/2023;01/12/2023;09/12/2023;2525639174;Garza Group;usd;61302500;61302500;eur;37801720;12186880;gbp;13690743;18390750.0;15325625.0;3046720.0;usd;79;6756496411;Level college away leg.;Democratic serve pay less.;16;67;gbp;Thought test young.;83;scg;9;117;233;208
217;30/11/2023;picr;Among several we approach.;455;itb;mining;apac;Honduras;03/12/2023;30/11/2023;08/12/2023;02/12/2023;6506076709;Atkins-Graham;gbp;97890392;97890392;gbp;85287734;85287734;eur;85082566;29367117.599999998;24472598.0;21321933.5;usd;148;3706413195;Eye network rest then.;Nice plant spring.;204;111;eur;Live join carry.;57;ecg;5;109;109;145
218;30/11/2023;picr;Admit pass defense design option.;7954;era;mining;apac;Samoa;08/12/2023;01/12/2023;09/12/2023;01/12/2023;9966826178;Johnson-Rogers;gbp;81588883;81588883;usd;64377076;56498662;gbp;12614069;24476664.9;20397220.75;14124665.5;usd;142;7148834667;In body appear with.;Clear seat white cultural leave.;46;237;eur;Brother lot off.;69;acg;6;214;214;116
219;30/11/2023;secondary;Police son century grow hit and.;9724;itb;gcf;emea;Cayman Islands;04/12/2023;03/12/2023;08/12/2023;04/12/2023;7252794813;Harmon-Lloyd;gbp;95717943;95717943;usd;95717943;33788899;eur;29205055;28715382.9;23929485.75;8447224.75;gbp;195;1648158360;Her however should with both.;Surface look relationship chance.;197;185;gbp;Rule democratic.;55;scg;7;54;206;200
220;30/11/2023;secondary;Also tend firm risk nation.;7060;era;aviation;apac;Congo;05/12/2023;01/12/2023;09/12/2023;08/12/2023;9788980148;Hartman-Brown;usd;40538144;48242951;gbp;40538144;40538144;gbp;48242951;12161443.2;10134536.0;10134536.0;gbp;135;3331214314;Mother thank recently he leg.;Then term mean his turn.;54;115;usd;Short before.;15;ecg;3;215;215;180
221;30/11/2023;securitization;Hit expert everybody issue.;9532;clf;infra;emea;Liechtenstein;02/12/2023;30/11/2023;08/12/2023;01/12/2023;5456602960;Smith LLC;eur;39722843;63409747;usd;39690230;12966228;eur;63409747;11916852.9;9930710.75;3241557.0;gbp;225;6094477521;All understand including.;Ok determine attention society.;43;35;gbp;Bank several could.;43;bcg;1;167;209;48
222;30/11/2023;securitization;Would sense real nation social.;703;era;corporate;apac;Falkland Islands (Malvinas);09/12/2023;03/12/2023;09/12/2023;04/12/2023;5861738892;Jones-Cox;usd;89758524;89758524;usd;52784362;28041449;gbp;87010154;26927557.2;22439631.0;7010362.25;usd;109;616524601;Born mind the go.;Price she five president return.;62;89;eur;Reality nothing.;28;acg;7;113;113;64
223;30/11/2023;cds;Message stock ever share.;9390;itb;real estate;americas;Colombia;05/12/2023;01/12/2023;03/12/2023;07/12/2023;6053333019;Raymond Ltd;usd;94229321;94229321;usd;15242016;15242016;eur;20248040;28268796.3;23557330.25;3810504.0;usd;14;8940230863;Wind yet outside.;Shoulder instead away.;91;120;eur;Fine challenge.;89;acg;10;43;151;56
224;30/11/2023;cds;Mission source right maybe.;7914;itb;gcf;emea;Czech Republic;09/12/2023;05/12/2023;07/12/2023;05/12/2023;9760109972;Aguilar Group;eur;98581707;98581707;gbp;50683652;21114280;gbp;17455717;29574512.099999998;24645426.75;5278570.0;eur;60;2887024604;Through choose side along.;Television deal challenge.;59;100;eur;Hotel as director.;13;scg;7;72;194;67
225;30/11/2023;cri;Person level us offer.;3001;itb;infra;emea;Mozambique;30/11/2023;30/11/2023;02/12/2023;01/12/2023;816347895;Moreno-Carrillo;usd;67667485;89607966;usd;18594229;18594229;eur;43710586;20300245.5;16916871.25;4648557.25;gbp;244;355518753;Usually against home measure.;Action probably ball necessary.;110;186;gbp;End evening able.;69;scg;2;115;218;196
226;30/11/2023;picr;Generation job throughout need.;3515;era;afa;americas;Congo;30/11/2023;30/11/2023;30/11/2023;06/12/2023;7823424065;Ward LLC;eur;98254268;98254268;usd;71504429;71504429;usd;81234826;29476280.4;24563567.0;17876107.25;eur;22;8883047081;Her list war continue.;Town him production.;171;222;usd;Their list to level.;27;ecg;1;52;179;154
227;30/11/2023;cri;Name mother per newspaper.;4202;clf;gcf;apac;Seychelles;02/12/2023;01/12/2023;06/12/2023;05/12/2023;5647581452;Wade Inc;eur;44167901;73182998;usd;44167901;44167901;gbp;69315807;13250370.299999999;11041975.25;11041975.25;usd;224;6422300768;Lose rich another family.;Ball popular cold teacher.;240;34;usd;Read race miss.;69;ecg;10;147;147;217
228;30/11/2023;securitization;Fly would affect agency raise.;6072;clf;power;apac;France;06/12/2023;03/12/2023;05/12/2023;10/12/2023;1221279418;Palmer-Murphy;eur;14239131;28045267;gbp;14239131;14239131;usd;28045267;4271739.3;3559782.75;3559782.75;eur;23;4538478363;Top attack reduce today behavior.;Decide across question again.;37;133;usd;Certain yard bar.;13;ecg;6;36;70;135
229;30/11/2023;picr;Institution card life.;4494;itb;gcf;apac;Cape Verde;06/12/2023;03/12/2023;08/12/2023;08/12/2023;6069522572;Lucero, Andrews and Weaver;gbp;84836648;84836648;usd;64132386;28776210;gbp;42130944;25450994.4;21209162.0;7194052.5;usd;241;9102451676;Allow thing like.;Including choose focus control.;197;158;gbp;Fill white half.;17;scg;2;168;168;175
230;30/11/2023;picr;Once place fly child.;1204;itb;power;emea;South Georgia and the South Sandwich Islands;02/12/2023;30/11/2023;02/12/2023;30/11/2023;6935702732;Whitney, Higgins and Stephens;gbp;33769304;82161044;eur;33769304;33769304;eur;54556131;10130791.2;8442326.0;8442326.0;usd;120;6628542127;Try three field teacher.;Mouth mind book bill.;205;215;gbp;Peace quickly wait.;69;bcg;6;60;135;108
231;30/11/2023;secondary;Find agent sell animal out five.;7784;itb;afa;emea;Cocos (Keeling) Islands;04/12/2023;02/12/2023;10/12/2023;06/12/2023;3931278354;Carter-Bowen;gbp;80222111;80222111;gbp;26429612;26429612;usd;80222111;24066633.3;20055527.75;6607403.0;eur;137;2479716908;Fight participant pattern both.;Black factor start prove police.;20;27;usd;Bit beat knowledge.;75;ecg;10;126;126;89
232;30/11/2023;picr;Doctor own son candidate.;1763;clf;afa;apac;Bulgaria;04/12/2023;02/12/2023;05/12/2023;10/12/2023;7621535219;Cole Inc;usd;19585325;75029484;gbp;19585325;19585325;eur;24063920;5875597.5;4896331.25;4896331.25;gbp;26;8580540000;Friend on assume.;Foot discuss early.;227;250;gbp;Number former look.;28;bcg;1;29;243;200
233;30/11/2023;cds;Plan only west activity majority.;6082;clf;tmt;emea;Anguilla;03/12/2023;30/11/2023;30/11/2023;08/12/2023;8382756250;Parrish, Cardenas and Rivera;usd;91490330;99219171;eur;13850598;13850598;gbp;87006317;27447099.0;22872582.5;3462649.5;gbp;66;2756642459;Go because party moment read.;Clear evening avoid.;144;157;usd;Move phone major.;55;bcg;5;228;228;93
234;30/11/2023;cri;Few hotel they have.;3918;clf;midCap;emea;Timor-Leste;01/12/2023;30/11/2023;30/11/2023;09/12/2023;8911649432;Jacobson, Smith and Cook;eur;85032072;85032072;gbp;85032072;33687548;eur;43306017;25509621.599999998;21258018.0;8421887.0;eur;54;7758211718;Ground so star catch can feeling.;Stage star however.;164;108;gbp;Ability check.;31;acg;4;89;198;142
235;30/11/2023;cds;Food parent section dream.;4939;era;midCap;emea;Sierra Leone;30/11/2023;30/11/2023;02/12/2023;02/12/2023;3700246653;Mathews-Gilmore;usd;74820056;74820056;gbp;65581277;65581277;eur;24401834;22446016.8;18705014.0;16395319.25;usd;71;3680148324;Image difficult clearly.;Always half there.;48;133;gbp;Weight will action.;100;bcg;5;214;214;71
236;30/11/2023;securitization;Discussion option glass.;1496;era;gcf;apac;Guatemala;09/12/2023;06/12/2023;09/12/2023;06/12/2023;8572325470;Reynolds-Williams;eur;85538341;85538341;eur;76295532;56848316;usd;54588801;25661502.3;21384585.25;14212079.0;eur;231;749517615;Card line single side loss.;Hundred thus board lay.;223;149;eur;Try you billion.;21;scg;1;221;221;75
237;30/11/2023;cri;Medical mean total coach by.;8646;clf;export finance;emea;Tokelau;07/12/2023;01/12/2023;02/12/2023;05/12/2023;2269364460;Baker-Kelly;gbp;24218828;77872466;gbp;24218828;24218828;eur;53318387;7265648.399999999;6054707.0;6054707.0;usd;204;9536030993;View old huge group join person.;Art during strategy whole both.;110;249;usd;Person bar worker.;75;ecg;10;249;249;218
238;30/11/2023;cri;Operation gun do guy me have.;672;era;tmt;apac;Japan;30/11/2023;30/11/2023;03/12/2023;04/12/2023;1599562493;Carson-Dickerson;gbp;17133245;70764855;eur;17133245;17133245;eur;68836572;5139973.5;4283311.25;4283311.25;gbp;20;9989778429;Protect kind toward.;Soon produce focus read.;29;245;gbp;Room responsibility.;16;bcg;3;163;163;56
239;30/11/2023;picr;Modern I those according pass.;4429;clf;tmt;americas;Sao Tome and Principe;09/12/2023;01/12/2023;08/12/2023;09/12/2023;6739049582;Pearson, Wilson and Scott;eur;70368105;90821215;gbp;43239769;43239769;usd;57909087;21110431.5;17592026.25;10809942.25;eur;115;8778482918;Business cause try develop.;Some family piece bad bill.;228;208;usd;Bed ask require.;10;bcg;2;64;129;196
240;30/11/2023;picr;Little letter place their.;7553;clf;midCap;apac;Gibraltar;05/12/2023;04/12/2023;04/12/2023;05/12/2023;2200522970;Murillo-Smith;usd;77595753;77595753;usd;55684266;55684266;eur;18402642;23278725.9;19398938.25;13921066.5;usd;188;4534387299;Plan scene face others large.;North threat draw.;189;89;eur;You cell act eight.;80;acg;5;187;187;26
241;30/11/2023;securitization;According speak yard main.;345;era;afa;americas;Montenegro;01/12/2023;30/11/2023;08/12/2023;10/12/2023;8527911513;Anderson-Henderson;gbp;98274606;98274606;eur;18681769;18681769;gbp;70149186;29482381.8;24568651.5;4670442.25;usd;204;1478958792;While industry employee choice.;When green discover begin.;239;100;gbp;Expect necessary.;51;ecg;5;231;231;91
242;30/11/2023;securitization;Star call reality.;35;clf;corporate;emea;United States Minor Outlying Islands;30/11/2023;30/11/2023;08/12/2023;07/12/2023;6205417759;Chavez, Coleman and Diaz;eur;56742574;87348269;eur;32144224;32144224;usd;87261603;17022772.2;14185643.5;8036056.0;gbp;157;6746749560;Clearly these fish court set.;Add however number.;96;162;gbp;Kind word save late.;95;ecg;7;195;195;101
243;30/11/2023;cri;Yes deal street trip fight.;2637;clf;mining;apac;North Macedonia;01/12/2023;30/11/2023;04/12/2023;02/12/2023;2897693166;Snyder-Simmons;gbp;80478621;93574840;eur;57413014;43221017;eur;56798749;24143586.3;20119655.25;10805254.25;gbp;10;4559718406;System visit to ask treatment.;People case once best form thank.;226;142;eur;Later PM message.;29;scg;1;225;225;101
244;30/11/2023;cri;Result third stage during.;9861;itb;mining;apac;Montenegro;05/12/2023;04/12/2023;07/12/2023;05/12/2023;9484791718;Velasquez-Sloan;gbp;90591909;90591909;usd;19966820;19966820;gbp;62422622;27177572.7;22647977.25;4991705.0;usd;186;1286607892;Staff car become another.;Attention magazine decide figure.;174;211;gbp;Really laugh myself.;30;scg;1;197;197;65
245;30/11/2023;securitization;Wonder discover art white.;5728;itb;real estate;emea;Venezuela;03/12/2023;01/12/2023;06/12/2023;06/12/2023;5163461695;Cooper PLC;usd;46734791;46734791;eur;46734791;46734791;gbp;46734791;14020437.299999999;11683697.75;11683697.75;eur;135;8174748442;Mind various close long can year.;Health nor cost never.;132;88;usd;Participant model.;27;bcg;8;220;220;31
246;30/11/2023;cds;Establish however thank.;1970;clf;midCap;apac;Bosnia and Herzegovina;30/11/2023;30/11/2023;04/12/2023;01/12/2023;4838070529;Hancock, Miller and Alvarez;eur;58185460;58185460;gbp;51955902;17730052;eur;35765202;17455638.0;14546365.0;4432513.0;usd;74;8640405613;Owner usually then few.;Market should area.;247;166;gbp;Create training.;87;ecg;8;50;122;91
247;30/11/2023;securitization;Speech give throw.;4254;itb;afa;americas;Papua New Guinea;30/11/2023;30/11/2023;08/12/2023;04/12/2023;5732993829;Rodriguez, Jarvis and Mckenzie;gbp;16324632;22390375;eur;16324632;16324632;usd;22390375;4897389.6;4081158.0;4081158.0;eur;143;1090211128;Music develop crime admit.;Any turn security wife which.;13;65;eur;Hundred camera.;30;scg;2;218;218;135
248;30/11/2023;picr;Much sister fear trade.;6947;era;mining;americas;Uganda;09/12/2023;05/12/2023;09/12/2023;09/12/2023;9407769787;Howard, Wagner and Roberts;gbp;55891453;61611743;usd;38872261;38872261;usd;34276995;16767435.899999999;13972863.25;9718065.25;usd;15;2165782341;Citizen I culture end spend.;Major street education quickly.;111;23;usd;Step think nothing.;16;acg;5;166;166;66
249;30/11/2023;picr;What hold war heavy fall.;1804;era;afa;americas;Papua New Guinea;03/12/2023;01/12/2023;08/12/2023;07/12/2023;6574845398;Dominguez, Sanchez and Sexton;usd;92458786;92458786;eur;78190824;58580721;usd;37645731;27737635.8;23114696.5;14645180.25;usd;88;1662261582;Until same thousand.;Thousand paper able staff exist.;134;123;usd;Win in father word.;33;scg;7;97;97;106
250;30/11/2023;secondary;When grow worry TV current.;7637;clf;power;apac;Cook Islands;30/11/2023;30/11/2023;30/11/2023;09/12/2023;3071045067;Ward, Levy and Oliver;usd;40436505;94532572;eur;22417526;22417526;usd;33134173;12130951.5;10109126.25;5604381.5;eur;215;1287838160;Just help decide give in.;Single mission girl clearly.;221;96;usd;Improve type occur.;51;acg;2;220;220;213
251;30/11/2023;secondary;Return money together actually.;9833;clf;gcf;apac;Azerbaijan;30/11/2023;30/11/2023;06/12/2023;08/12/2023;8005291458;Ware and Sons;usd;20650811;68861694;gbp;20650811;20650811;gbp;65123150;6195243.3;5162702.75;5162702.75;gbp;27;2395507718;Book simply federal hot.;Exist thus never city region.;138;84;gbp;Themselves yard.;81;scg;4;122;243;101
252;30/11/2023;picr;She food toward I raise hour.;8077;era;oil&gas;americas;Slovakia (Slovak Republic);02/12/2023;30/11/2023;03/12/2023;07/12/2023;7227642994;Chambers Group;gbp;29797658;46873559;eur;29797658;29797658;gbp;26753287;8939297.4;7449414.5;7449414.5;usd;176;8619794949;Approach church enough already.;Into suggest receive.;154;64;usd;Card clear follow.;46;bcg;6;177;177;161
253;30/11/2023;securitization;Public blue new couple east note.;5911;clf;power;americas;Cayman Islands;04/12/2023;01/12/2023;02/12/2023;01/12/2023;1920194764;Wang and Sons;usd;40056053;40056053;gbp;28918460;28918460;gbp;38417909;12016815.9;10014013.25;7229615.0;usd;226;8353643443;Chair them such when.;Poor book lead final film.;133;116;usd;End good since.;29;scg;3;227;233;130
254;30/11/2023;cri;Second though positive entire.;6788;era;gcf;emea;Kyrgyz Republic;02/12/2023;01/12/2023;06/12/2023;09/12/2023;9452105629;Smith Group;usd;53012752;90149598;gbp;10986001;10986001;gbp;35646139;15903825.6;13253188.0;2746500.25;usd;14;9998747745;Network traditional big area.;Tax hard clear.;173;73;usd;Edge large college.;43;ecg;6;127;185;250
255;30/11/2023;cds;Full unit discover bag.;3659;era;gcf;americas;Nepal;08/12/2023;04/12/2023;09/12/2023;07/12/2023;1410444916;Ramos, Woods and Roach;eur;54616679;59632066;eur;13378881;13378881;gbp;49558335;16385003.7;13654169.75;3344720.25;usd;93;8023184229;Public whole program difference.;Parent understand reveal father.;119;147;eur;Model ahead.;32;scg;2;91;134;184
